,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-CYC02-D5014,,,,,,A,1.2m f (27m LENGTH) FULL-CASING PILE FOR SEAWATER ELECTROLYSIS HOUSE,,,,,,,,,,,,,,,A,XF11B-0000-014,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0964,TPC-TC(C0)-CD-22-0964,IFA,2022/09/29,2022/08/30,XF11B-0000-014,1.2m f (27m LENGTH) FULL-CASING PILE FOR SEAWATER ELECTROLYSIS HOUSE,A,A,Full-Casing Pile for Seawater Electrolysis House_RA,TC0-1-CYC02-D5014,陳博仁  Ext.:23341,CB-0365,A
1,TC0-1-CYC02-C5014,,,,,,A,CALCULATION SHEET FOR 1.2m FULL-CASING PILE FOR SEAWATER ELECTROLYSIS HOUSE,,,,,,,,,,,,,,,A,XF11B-0000-014C,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0964,TPC-TC(C0)-CD-22-0964,IFA,2022/09/29,2022/08/30,XF11B-0000-014C,CALCULATION SHEET FOR 1.2m FULL-CASING PILE FOR SEAWATER ELECTROLYSIS HOUSE,A,A,Full-Casing Pile for Seawater Electrolysis House_RA,TC0-1-CYC02-C5014,陳博仁  Ext.:23341,CB-0365,A
