,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-KDE02-A0085,,,,,,D,Instrument  Alarm & trip set points list for DWTS,,,,,,,,,,,,,,,A,F0002-TSK-9085,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1454,TPC-TC(C0)-CD-22-1454,IFA,2022/11/20,2022/10/21,F0002-TSK-9085,Instrument  Alarm & trip set points list for DWTS,D,A,"I/O List, Instrument  Alarm & trip set points list for DWTS",TC0-1-KDE02-A0085,蕭舜予  Ext.:22121 ,R,VDR-F0002-TSK-0196
1,TC0-1-KDE02-A0089,,,,,,F,I/O List for DWTS,,,,,,,,,,,,,,,A,F0002-TSK-9089,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1454,TPC-TC(C0)-CD-22-1454,IFA,2022/11/20,2022/10/21,F0002-TSK-9089,I/O List for DWTS,F,A,"I/O List, Instrument  Alarm & trip set points list for DWTS",TC0-1-KDE02-A0089,蕭舜予  Ext.:22121 ,R,VDR-F0002-TSK-0196
