,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TC0-0-EEK02-E1052,,,,,,A,SCADA到RTU及RTU到調度處通訊接口點對點模擬測試完工測試報告,,,,,,,,,,,,,,,I,TC0-0-EEK02-E1052,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0685,TPC-TC(C0)-CD-22-0685,IFI,2022/08/19,2022/07/19,TC0-0-EEK02-E1052,SCADA到RTU及RTU到調度處通訊接口點對點模擬測試完工測試報告,A,I,SCADA到RTU及RTU到調度處通訊接口點對點模擬測試完工測試報告,TC0-0-EEK02-E1052,程正維  Ext.:28057,I
