,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ELE02-D5901,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (1/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-001,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (1/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5901,程正維  Ext.:28057,EE-0276,A
1,TC0-1-ELE02-D5902,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (2/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-002,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (2/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5902,程正維  Ext.:28057,EE-0276,A
2,TC0-1-ELE02-D5903,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (3/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-003,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-003,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (3/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5903,程正維  Ext.:28057,EE-0276,A
3,TC0-1-ELE02-D5904,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (4/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-004,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-004,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (4/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5904,程正維  Ext.:28057,EE-0276,A
4,TC0-1-ELE02-D5905,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (5/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-005,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-005,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (5/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5905,程正維  Ext.:28057,EE-0276,A
5,TC0-1-ELE02-D5906,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (6/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-006,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-006,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (6/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5906,程正維  Ext.:28057,EE-0276,A
6,TC0-1-ELE02-D5907,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (7/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-007,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-007,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (7/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5907,程正維  Ext.:28057,EE-0276,A
7,TC0-1-ELE02-D5908,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (8/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-008,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-008,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (8/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5908,程正維  Ext.:28057,EE-0276,A
8,TC0-1-ELE02-D5909,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (9/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-009,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (9/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5909,程正維  Ext.:28057,EE-0276,A
9,TC0-1-ELE02-D5910,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (10/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-010,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-010,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (10/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5910,程正維  Ext.:28057,EE-0276,A
10,TC0-1-ELE02-D5911,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (11/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-011,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-011,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (11/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5911,程正維  Ext.:28057,EE-0276,A
11,TC0-1-ELE02-D5912,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (12/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-012,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-012,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (12/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5912,程正維  Ext.:28057,EE-0276,A
12,TC0-1-ELE02-D5913,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (13/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-013,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-013,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (13/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5913,程正維  Ext.:28057,EE-0276,A
13,TC0-1-ELE02-D5914,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (14/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-014,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-014,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (14/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5914,程正維  Ext.:28057,EE-0276,A
14,TC0-1-ELE02-D5915,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (15/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-015,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-015,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (15/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5915,程正維  Ext.:28057,EE-0276,A
15,TC0-1-ELE02-D5916,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (16/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-016,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-016,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (16/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5916,程正維  Ext.:28057,EE-0276,A
16,TC0-1-ELE02-D5917,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (17/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-017,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-017,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (17/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5917,程正維  Ext.:28057,EE-0276,A
17,TC0-1-ELE02-D5918,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (18/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-018,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-018,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (18/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5918,程正維  Ext.:28057,EE-0276,A
18,TC0-1-ELE02-D5919,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (19/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-019,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-019,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (19/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5919,程正維  Ext.:28057,EE-0276,A
19,TC0-1-ELE02-D5920,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (20/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-020,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-020,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (20/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5920,程正維  Ext.:28057,EE-0276,A
20,TC0-1-ELE02-D5921,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (21/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-021,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-021,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (21/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5921,程正維  Ext.:28057,EE-0276,A
21,TC0-1-ELE02-D5922,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (22/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-022,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-022,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (22/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5922,程正維  Ext.:28057,EE-0276,A
22,TC0-1-ELE02-D5923,,,,,,C,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (23/62),,,,,,,,,,,,,,,A,XK61A-0TNL0-023,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0999,TPC-TC(C0)-CD-22-0999,IFA,2022/10/04,2022/09/05,XK61A-0TNL0-023,LIGHTING AND RECEPTACLE LAYOUT FOR CABLE TUNNEL (23/62),C,A,Lighting Layout for Cable Tunnel,TC0-1-ELE02-D5923,程正維  Ext.:28057,EE-0276,A
