,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-UMM02-D9558,,,,,,A,廊道電梯系統單線圖Single Line Diagram Elevator for Viaduct Gallery at ST Building,,,,,,,,,,,,,,,A,M0037-Pacific-9558,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1334,TPC-TC(C0)-CD-22-1334,IFA,2022/11/12,2022/10/13,M0037-Pacific-9558,廊道電梯系統單線圖Single Line Diagram Elevator for Viaduct Gallery at ST Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing Elevator for Viaduct Gallery at ST Building",TC0-1-UMM02-D9558,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0024
1,TC0-1-UMM02-D9559,,,,,,A,廊道電梯電氣接線 /原理 /邏輯 /連接圖Electrical Wiring /Schematic /Logic /Connection Diagrams Elevator for Viaduct Gallery at ST Building,,,,,,,,,,,,,,,A,M0037-Pacific-9559,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1334,TPC-TC(C0)-CD-22-1334,IFA,2022/11/12,2022/10/13,M0037-Pacific-9559,廊道電梯電氣接線 /原理 /邏輯 /連接圖Electrical Wiring /Schematic /Logic /Connection Diagrams Elevator for Viaduct Gallery at ST Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing Elevator for Viaduct Gallery at ST Building",TC0-1-UMM02-D9559,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0024
2,TC0-1-UMM02-D9562,,,,,,A,廊道電梯接線箱及盤體圖Junction box and Panel General Drawing Elevator for Viaduct Gallery at ST Building,,,,,,,,,,,,,,,A,M0037-Pacific-9562,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1334,TPC-TC(C0)-CD-22-1334,IFA,2022/11/12,2022/10/13,M0037-Pacific-9562,廊道電梯接線箱及盤體圖Junction box and Panel General Drawing Elevator for Viaduct Gallery at ST Building,A,A,"Single Line Diagram, Electrical Wiring /Schematic /Logic /Connection Diagrams, Junction box and Panel General Drawing Elevator for Viaduct Gallery at ST Building",TC0-1-UMM02-D9562,張銘洋  Ext.:24270,R,VDR-M0037-Pacific-0024
