,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-UAM02-D6001,,,,,,A,PLANT WATER AND WASTE WATER BALANCE DIAGRAM (1/2),,,,,,,,,,,,,,,A,XC41B-0000-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1304,TPC-TC(C0)-CD-22-1304,IFA,2022/11/10,2022/10/11,XC41B-0000-001,PLANT WATER AND WASTE WATER BALANCE DIAGRAM (1/2),A,A,Plant Water and Waste Water Balance Diagram_RA,TC0-1-UAM02-D6001,蕭舜予  Ext.:22121 ,PS-0357,A
1,TC0-1-UAM02-D6002,,,,,,A,PLANT WATER AND WASTE WATER BALANCE DIAGRAM (2/2),,,,,,,,,,,,,,,A,XC41B-0000-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1304,TPC-TC(C0)-CD-22-1304,IFA,2022/11/10,2022/10/11,XC41B-0000-002,PLANT WATER AND WASTE WATER BALANCE DIAGRAM (2/2),A,A,Plant Water and Waste Water Balance Diagram_RA,TC0-1-UAM02-D6002,蕭舜予  Ext.:22121 ,PS-0357,A
