,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-ELE02-C5401,,,,,,A,LIGHTING LOAD SCHEDULE FOR EDG BUILDING (1/2),,,,,,,,,,,,,,,A,XK62A-0EDG0-001,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0319,TPC-TC(C0)-CD-22-0319,IFA,2022/05/26,2022/04/26,XK62A-0EDG0-001,LIGHTING LOAD SCHEDULE FOR EDG BUILDING (1/2),A,A,LIGHTING AND RECEPTACLE LOAD SCHEDULE EDG BUILDING,TC0-1-ELE02-C5401,程正維  Ext.:28057,EE-0101,A
1,TC0-1-ELE02-C5402,,,,,,A,LIGHTING LOAD SCHEDULE FOR EDG BUILDING (2/2),,,,,,,,,,,,,,,A,XK62A-0EDG0-002,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0319,TPC-TC(C0)-CD-22-0319,IFA,2022/05/26,2022/04/26,XK62A-0EDG0-002,LIGHTING LOAD SCHEDULE FOR EDG BUILDING (2/2),A,A,LIGHTING AND RECEPTACLE LOAD SCHEDULE EDG BUILDING,TC0-1-ELE02-C5402,程正維  Ext.:28057,EE-0101,A
2,TC0-1-ELE02-C5411,,,,,,A,RECEPTACLE LOAD SCHEDULE FOR EDG BUILDING,,,,,,,,,,,,,,,A,XK62A-0EDG0-101,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0319,TPC-TC(C0)-CD-22-0319,IFA,2022/05/26,2022/04/26,XK62A-0EDG0-101,RECEPTACLE LOAD SCHEDULE FOR EDG BUILDING,A,A,LIGHTING AND RECEPTACLE LOAD SCHEDULE EDG BUILDING,TC0-1-ELE02-C5411,程正維  Ext.:28057,EE-0101,A
