,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TC0-1-IVI02-D9153,,,,,,A,General Arrangement Drawing/ Instrument Electrical Connection Details/ Wiring Diagram for Butterfly Type On-off Valve,,,,,,,,,,,,,,,A,2F0001-VALMET-0003,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1401,TPC-TC(C0)-CD-22-1401,IFA,2022/11/17,2022/10/18,2F0001-VALMET-0003,General Arrangement Drawing/ Instrument Electrical Connection Details/ Wiring Diagram for Butterfly Type On-off Valve,A,A,"GA Drawing/Instrument Electrical Connection Details/ Wiring Diagram, Inspection and Test Plan and procedure for Butterfly Type On-off Valve",TC0-1-IVI02-D9153,王鵬豪  Ext.:25199,R,VDR-2F0001-VALMET-0005
1,TC0-1-IVI02-T9158,,,,,,A,Inspection and Test Plan and procedure for Butterfly Type On-off Valve,,,,,,,,,,,,,,,A,2F0001-VALMET-0008,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1401,TPC-TC(C0)-CD-22-1401,IFA,2022/11/17,2022/10/18,2F0001-VALMET-0008,Inspection and Test Plan and procedure for Butterfly Type On-off Valve,A,A,"GA Drawing/Instrument Electrical Connection Details/ Wiring Diagram, Inspection and Test Plan and procedure for Butterfly Type On-off Valve",TC0-1-IVI02-T9158,王鵬豪  Ext.:25199,R,VDR-2F0001-VALMET-0005
