,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS,REVIEW
0,TPC-TC(C0)-CD-22-1398,IFA,2022/11/17,2022/10/18,TC-Eayuan-M0065-5001,"Outlined Dimension Drawings For Valve-Ordinary, Forged (A/G)",A,A,"Outlined Dimension Drawings For Valve-Ordinary, Forged (A/G)",TC0-1-UAM02-M7049,施韋考  Ext.:26356,R,VDR-M0065-EMICO-0003
