,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
0,TC0-1-AQA02-E5096,,,,,,0,地下管焊接程序書(WPS/PQR Underground Piping ),,,,,,,,,,,,,,,C,XA51-RE13-202,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-0976,TPC-TC(C0)-CD-22-0976,IFC,2022/10/01,2022/09/01,XA51-RE13-202,地下管焊接程序書(WPS/PQR Underground Piping ),0,C,地下管銲接程序書,TC0-1-AQA02-E5096,楊文晃  Ext.:82155,CN-0134,A
